is_pg,is_sg,is_sf,is_pf,is_c,pick_round,y1_gp,y1_gs,y1_mpg,y1_fg%,y1_3p%,y1_ft%,y1_rpg,y1_apg,y1_spg,y1_bpg,y1_ppg,y2_gp,y2_gs,y2_mpg,y2_fg%,y2_3p%,y2_ft%,y2_rpg,y2_apg,y2_spg,y2_bpg,y2_ppg,y3_gp,y3_gs,y3_mpg,y3_fg%,y3_3p%,y3_ft%,y3_rpg,y3_apg,y3_spg,y3_bpg,y3_ppg,y4_gp,y4_gs,y4_mpg,y4_fg%,y4_3p%,y4_ft%,y4_rpg,y4_apg,y4_spg,y4_bpg,y4_ppg,active,all-stars_by_y4,total_all-stars
0.0,0.0,1.0,1.0,0.0,0.8305084745762712,0.7407407407407407,0.4024390243902439,0.5493333333333335,0.487,0.333,0.752,0.3525179856115108,0.12048192771084336,0.2727272727272727,0.02857142857142857,0.3247863247863248,0.8888888888888888,0.7317073170731707,0.7312348668280872,0.467,0.381,0.811,0.42424242424242425,0.16666666666666669,0.3181818181818182,0.06896551724137932,0.4087837837837837,1.0,0.9024390243902439,0.6988235294117647,0.457,0.33,0.83,0.381578947368421,0.15517241379310345,0.2962962962962963,0.03448275862068966,0.40127388535031844,1.0,0.926829268292683,0.7704081632653061,0.431,0.372,0.807,0.3243243243243243,0.14545454545454548,0.28571428571428575,0.08108108108108107,0.46020761245674746,0,0,0
1.0,1.0,0.0,0.0,0.0,0.8813559322033899,0.9753086419753085,0.06097560975609756,0.35733333333333334,0.395,0.225,0.662,0.12949640287769784,0.19277108433734938,0.45454545454545453,0.02857142857142857,0.13675213675213677,0.4938271604938272,0.0,0.12590799031476999,0.371,0.182,0.6,0.08333333333333334,0.052083333333333336,0.18181818181818182,0.03448275862068966,0.05067567567567567,0.08536585365853659,0.024390243902439025,0.20470588235294115,0.273,0.0,0.0,0.05921052631578947,0.03448275862068966,0.14814814814814814,0.03448275862068966,0.028662420382165606,0.024691358024691357,0.0,0.0,0.5,0.0,0.5,0.0,0.02727272727272727,0.10714285714285714,0.0,0.03460207612456748,0,0,0
0.0,0.0,1.0,1.0,0.0,0.9322033898305085,0.024691358024691357,0.0,0.29333333333333333,0.7,0.667,1.0,0.09352517985611511,0.12048192771084336,0.0,0.19999999999999998,0.28632478632478636,0.08641975308641975,0.0,0.35108958837772397,0.545,0.0,0.786,0.34848484848484845,0.04166666666666667,0.2727272727272727,0.5517241379310346,0.19932432432432431,0.7560975609756098,0.0,0.28941176470588237,0.558,0.0,0.673,0.24999999999999997,0.04310344827586207,0.14814814814814814,0.4482758620689656,0.11464968152866242,0.7530864197530864,0.29268292682926833,0.3316326530612245,0.595,0.0,0.657,0.24999999999999997,0.02727272727272727,0.10714285714285714,0.27027027027027023,0.12110726643598617,0,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.7901234567901234,0.024390243902439025,0.6160000000000001,0.427,0.373,0.824,0.2805755395683453,0.09638554216867469,0.22727272727272727,0.22857142857142856,0.49572649572649574,0.9506172839506173,0.6463414634146342,0.5544794188861986,0.386,0.345,0.84,0.28030303030303033,0.11458333333333334,0.13636363636363635,0.1724137931034483,0.3445945945945945,0.951219512195122,0.7195121951219512,0.7388235294117647,0.45,0.409,0.831,0.34868421052631576,0.10344827586206896,0.14814814814814814,0.41379310344827586,0.49044585987261147,0.9753086419753085,0.975609756097561,0.8494897959183675,0.47,0.372,0.774,0.4256756756756756,0.10909090909090909,0.10714285714285714,0.3783783783783783,0.5951557093425606,0,0,0
0.0,0.0,0.0,1.0,0.0,0.01694915254237288,0.765432098765432,0.2682926829268293,0.536,0.503,0.0,0.722,0.3597122302158273,0.048192771084337345,0.13636363636363635,0.3428571428571428,0.38461538461538464,0.9259259259259258,0.926829268292683,0.8208232445520581,0.484,0.143,0.762,0.5757575757575758,0.16666666666666669,0.3181818181818182,0.41379310344827586,0.6013513513513513,0.9878048780487805,0.9878048780487805,0.8729411764705882,0.484,0.25,0.781,0.4934210526315789,0.16379310344827586,0.37037037037037035,0.3448275862068966,0.5764331210191084,0.9506172839506173,0.951219512195122,0.9132653061224492,0.495,0.313,0.757,0.5405405405405405,0.19090909090909092,0.32142857142857145,0.16216216216216214,0.6193771626297578,0,0,7
0.0,0.0,1.0,0.0,0.0,0.03389830508474577,0.9506172839506173,0.2804878048780488,0.7413333333333334,0.376,0.337,0.71,0.20863309352517984,0.25301204819277107,0.18181818181818182,0.02857142857142857,0.5042735042735043,0.5308641975308641,0.06097560975609756,0.3438256658595642,0.36,0.337,0.762,0.12121212121212122,0.09375,0.09090909090909091,0.03448275862068966,0.152027027027027,0.0975609756097561,0.0,0.12941176470588234,0.333,0.25,0.5,0.06578947368421052,0.03448275862068966,0.0,0.0,0.04140127388535032,0.37037037037037035,0.0,0.15561224489795922,0.376,0.238,0.625,0.06756756756756756,0.05454545454545454,0.03571428571428572,0.027027027027027025,0.08304498269896195,0,0,0
0.0,0.0,0.0,1.0,0.0,0.05084745762711865,0.8765432098765431,0.04878048780487805,0.30400000000000005,0.475,0.0,0.606,0.26618705035971224,0.07228915662650601,0.2727272727272727,0.3142857142857143,0.22222222222222224,0.9012345679012346,0.32926829268292684,0.41162227602905577,0.423,0.167,0.741,0.34848484848484845,0.125,0.2727272727272727,0.3448275862068966,0.2297297297297297,0.9634146341463415,0.7439024390243902,0.6470588235294118,0.451,0.333,0.783,0.4276315789473684,0.08620689655172414,0.4444444444444444,0.6551724137931034,0.3439490445859873,0.345679012345679,0.03658536585365854,0.5535714285714286,0.483,0.0,0.644,0.4256756756756756,0.1,0.5,0.4594594594594594,0.2768166089965398,0,0,0
0.0,0.0,0.0,1.0,0.0,0.06779661016949153,0.9876543209876543,0.3780487804878049,0.44533333333333336,0.455,0.5,0.764,0.38848920863309355,0.06024096385542168,0.2727272727272727,0.14285714285714285,0.23504273504273504,0.43209876543209874,0.0,0.2542372881355932,0.37,0.0,0.686,0.2272727272727273,0.03125,0.18181818181818182,0.13793103448275865,0.10135135135135134,0.34146341463414637,0.0,0.3035294117647059,0.491,0.0,0.667,0.23026315789473684,0.02586206896551724,0.1111111111111111,0.13793103448275865,0.1656050955414013,0.35802469135802467,0.0,0.21683673469387754,0.449,0.0,0.762,0.17567567567567566,0.02727272727272727,0.14285714285714288,0.08108108108108107,0.02422145328719723,0,0,0
0.0,1.0,0.0,0.0,0.0,0.08474576271186442,0.691358024691358,0.6707317073170732,0.8906666666666667,0.456,0.377,0.838,0.3165467625899281,0.48192771084337344,0.5454545454545454,0.05714285714285714,0.717948717948718,0.9012345679012346,0.9024390243902439,0.8886198547215498,0.454,0.34,0.753,0.3560606060606061,0.6041666666666666,0.5,0.06896551724137932,0.6452702702702702,0.951219512195122,0.951219512195122,0.8752941176470589,0.48,0.377,0.824,0.3092105263157895,0.4396551724137931,0.40740740740740744,0.10344827586206896,0.7197452229299364,0.7901234567901234,0.7926829268292683,0.9056122448979594,0.473,0.33,0.78,0.29729729729729726,0.4272727272727273,0.32142857142857145,0.05405405405405405,0.7439446366782008,0,2,3
0.0,1.0,0.0,0.0,0.0,0.1016949152542373,1.0,0.14634146341463417,0.5573333333333333,0.434,0.368,0.854,0.19424460431654678,0.33734939759036137,0.2727272727272727,0.0857142857142857,0.43162393162393164,0.4691358024691358,0.3780487804878049,0.7578692493946732,0.429,0.412,0.815,0.25,0.43750000000000006,0.40909090909090906,0.03448275862068966,0.4425675675675675,0.8536585365853658,0.7439024390243902,0.8376470588235294,0.407,0.36,0.846,0.20394736842105263,0.3706896551724138,0.37037037037037035,0.13793103448275865,0.5191082802547771,0.8518518518518519,0.4634146341463415,0.5637755102040817,0.414,0.346,0.89,0.12837837837837834,0.3,0.17857142857142858,0.027027027027027025,0.3494809688581315,0,0,0
0.0,0.0,1.0,0.0,0.0,0.11864406779661017,0.9506172839506173,0.524390243902439,0.6666666666666667,0.422,0.364,0.727,0.3237410071942446,0.15662650602409636,0.40909090909090906,0.2571428571428571,0.46153846153846156,0.9876543209876543,0.9878048780487805,0.8716707021791769,0.461,0.346,0.785,0.4696969696969697,0.20833333333333334,0.6363636363636364,0.3448275862068966,0.679054054054054,0.9634146341463415,0.951219512195122,0.8776470588235293,0.453,0.351,0.767,0.36184210526315785,0.14655172413793105,0.4444444444444444,0.2413793103448276,0.6019108280254777,0.9753086419753085,0.975609756097561,0.969387755102041,0.466,0.327,0.752,0.39864864864864863,0.17272727272727273,0.5357142857142857,0.2162162162162162,0.6782006920415226,0,0,0
0.0,0.0,0.0,0.0,1.0,0.13559322033898305,0.18518518518518517,0.0,0.14400000000000002,0.313,0.0,0.647,0.09352517985611511,0.07228915662650601,0.18181818181818182,0.14285714285714285,0.0811965811965812,0.2839506172839506,0.0,0.07506053268765134,0.552,0.0,0.6,0.09090909090909091,0.020833333333333336,0.09090909090909091,0.13793103448275865,0.05067567567567567,0.3170731707317073,0.0,0.09882352941176471,0.516,0.0,0.667,0.08552631578947369,0.02586206896551724,0.037037037037037035,0.10344827586206896,0.04777070063694268,0.14814814814814814,0.03658536585365854,0.24489795918367352,0.547,0.0,0.375,0.1689189189189189,0.018181818181818184,0.07142857142857144,0.2162162162162162,0.16262975778546715,0,0,0
0.0,0.0,0.0,0.0,1.0,0.15254237288135591,0.3333333333333333,0.03658536585365854,0.10666666666666666,0.367,0.0,0.586,0.11510791366906475,0.0,0.045454545454545456,0.11428571428571428,0.0811965811965812,0.14814814814814814,0.0,0.09200968523002422,0.458,0.0,0.471,0.09090909090909091,0.010416666666666668,0.0,0.1724137931034483,0.07770270270270269,0.06097560975609756,0.0,0.10823529411764705,0.714,0.0,0.778,0.11842105263157894,0.0,0.07407407407407407,0.13793103448275865,0.10828025477707005,0.0,0.0,0.10969387755102043,0.5,0.0,1.0,0.3378378378378378,0.0,0.0,0.27027027027027023,0.10380622837370243,0,0,0
0.0,1.0,0.0,0.0,0.0,0.1694915254237288,0.5061728395061729,0.0,0.3413333333333334,0.41,0.388,0.9,0.08633093525179855,0.10843373493975902,0.13636363636363635,0.0,0.2564102564102564,0.4074074074074074,0.0,0.1719128329297821,0.444,0.395,0.794,0.05303030303030303,0.052083333333333336,0.045454545454545456,0.0,0.1385135135135135,0.7804878048780488,0.06097560975609756,0.4094117647058823,0.391,0.374,0.871,0.11184210526315788,0.09482758620689656,0.1111111111111111,0.0,0.1910828025477707,1.0,0.10975609756097561,0.5178571428571429,0.439,0.405,0.86,0.12837837837837834,0.17272727272727273,0.10714285714285714,0.0,0.3321799307958478,0,0,0
1.0,0.0,0.0,0.0,0.0,0.3389830508474576,0.9506172839506173,0.3048780487804878,0.5733333333333334,0.418,0.207,0.647,0.26618705035971224,0.45783132530120474,0.7272727272727273,0.02857142857142857,0.27350427350427353,0.9382716049382716,0.9390243902439025,0.6997578692493946,0.492,0.263,0.611,0.3181818181818182,0.53125,0.7727272727272727,0.06896551724137932,0.35810810810810806,0.975609756097561,0.975609756097561,0.7764705882352941,0.505,0.313,0.642,0.34210526315789475,0.7068965517241379,0.7037037037037036,0.03448275862068966,0.37898089171974525,0.9876543209876543,0.9878048780487805,0.8903061224489798,0.508,0.213,0.621,0.29729729729729726,0.890909090909091,0.8214285714285714,0.027027027027027025,0.4740484429065744,0,1,1
1.0,0.0,0.0,0.0,0.0,0.3898305084745763,0.1111111111111111,0.0,0.41333333333333333,0.368,0.375,0.893,0.22302158273381295,0.38554216867469876,0.6363636363636364,0.02857142857142857,0.2393162393162393,1.0,0.10975609756097561,0.5932203389830509,0.432,0.257,0.698,0.2272727272727273,0.375,0.5,0.10344827586206896,0.3243243243243243,0.9390243902439025,0.25609756097560976,0.5152941176470588,0.412,0.246,0.801,0.15131578947368418,0.3103448275862069,0.37037037037037035,0.06896551724137932,0.24203821656050953,0.8271604938271604,0.0,0.5765306122448981,0.397,0.272,0.827,0.2432432432432432,0.4090909090909091,0.32142857142857145,0.027027027027027025,0.314878892733564,1,0,6
0.0,0.0,1.0,0.0,0.0,0.5254237288135594,0.41975308641975306,0.012195121951219513,0.09333333333333332,0.36,0.333,1.0,0.05035971223021582,0.024096385542168672,0.045454545454545456,0.0,0.0641025641025641,0.41975308641975306,0.0,0.15738498789346247,0.48,0.479,0.75,0.07575757575757576,0.020833333333333336,0.045454545454545456,0.03448275862068966,0.13175675675675674,0.8658536585365854,0.03658536585365854,0.38588235294117645,0.444,0.416,0.913,0.11842105263157894,0.05172413793103448,0.1111111111111111,0.03448275862068966,0.2197452229299363,0.654320987654321,0.0,0.1275510204081633,0.389,0.31,0.778,0.040540540540540536,0.009090909090909092,0.03571428571428572,0.0,0.0726643598615917,0,0,0
0.0,0.0,1.0,1.0,0.0,0.5423728813559322,0.7037037037037037,0.0975609756097561,0.25333333333333335,0.508,0.0,0.787,0.16546762589928055,0.024096385542168672,0.09090909090909091,0.19999999999999998,0.14102564102564102,0.41975308641975306,0.0,0.07506053268765134,0.4,0.0,0.55,0.09090909090909091,0.0,0.045454545454545456,0.03448275862068966,0.03378378378378378,0.7682926829268293,0.0,0.25176470588235295,0.604,0.5,0.716,0.15131578947368418,0.01724137931034483,0.037037037037037035,0.1724137931034483,0.09554140127388536,0.6296296296296295,0.024390243902439025,0.288265306122449,0.443,0.0,0.718,0.18918918918918914,0.05454545454545454,0.10714285714285714,0.18918918918918914,0.1384083044982699,0,0,0
0.0,0.0,0.0,0.0,1.0,0.5593220338983051,0.37037037037037035,0.0,0.10133333333333333,0.423,0.0,0.7,0.10071942446043164,0.024096385542168672,0.09090909090909091,0.05714285714285714,0.06837606837606838,0.25925925925925924,0.012195121951219513,0.188861985472155,0.369,0.0,0.6,0.1590909090909091,0.052083333333333336,0.13636363636363635,0.10344827586206896,0.08445945945945944,0.32926829268292684,0.012195121951219513,0.28,0.408,0.0,0.794,0.1644736842105263,0.03448275862068966,0.14814814814814814,0.03448275862068966,0.12738853503184713,0.012345679012345678,0.0,0.05867346938775511,0.5,0.0,0.5,0.0,0.13636363636363635,0.0,0.13513513513513511,0.08650519031141869,0,0,0
0.0,0.0,1.0,1.0,0.0,0.576271186440678,0.19753086419753085,0.0,0.07733333333333334,0.5,0.0,0.571,0.10071942446043164,0.024096385542168672,0.045454545454545456,0.0,0.07692307692307693,0.9629629629629628,0.5487804878048781,0.5617433414043583,0.473,0.314,0.744,0.33333333333333337,0.14583333333333334,0.36363636363636365,0.06896551724137932,0.2162162162162162,0.9878048780487805,0.9878048780487805,0.7223529411764705,0.431,0.387,0.776,0.4276315789473684,0.14655172413793105,0.5185185185185185,0.10344827586206896,0.29936305732484075,0.9506172839506173,0.7682926829268293,0.7372448979591838,0.438,0.345,0.727,0.4324324324324324,0.14545454545454548,0.5,0.08108108108108107,0.314878892733564,1,0,0
0.0,0.0,1.0,1.0,0.0,0.5932203389830509,1.0,0.06097560975609756,0.44533333333333336,0.531,0.0,0.624,0.3669064748201438,0.07228915662650601,0.2727272727272727,0.05714285714285714,0.3162393162393163,0.9382716049382716,0.13414634146341464,0.4624697336561744,0.563,0.0,0.665,0.34848484848484845,0.08333333333333334,0.22727272727272727,0.06896551724137932,0.31756756756756754,0.9024390243902439,0.3780487804878049,0.46352941176470586,0.562,0.0,0.677,0.24999999999999997,0.09482758620689656,0.14814814814814814,0.10344827586206896,0.321656050955414,0.9135802469135801,0.024390243902439025,0.375,0.569,0.2,0.635,0.2567567567567567,0.1,0.14285714285714288,0.08108108108108107,0.2698961937716263,0,0,0
0.0,0.0,0.0,1.0,0.0,0.7796610169491526,1.0,0.012195121951219513,0.4266666666666667,0.525,0.333,0.673,0.37410071942446044,0.09638554216867469,0.36363636363636365,0.2571428571428571,0.2905982905982906,1.0,0.024390243902439025,0.4794188861985472,0.504,0.0,0.677,0.42424242424242425,0.10416666666666667,0.40909090909090906,0.3103448275862069,0.2736486486486486,0.926829268292683,0.4634146341463415,0.7082352941176471,0.538,0.0,0.699,0.5657894736842105,0.15517241379310345,0.37037037037037035,0.3448275862068966,0.4299363057324841,1.0,0.0975609756097561,0.6658163265306124,0.538,0.111,0.693,0.4594594594594594,0.14545454545454548,0.28571428571428575,0.3243243243243243,0.40138408304498274,0,0,4
0.0,0.0,1.0,0.0,0.0,0.01694915254237288,0.9753086419753085,0.975609756097561,0.8693333333333334,0.43,0.288,0.873,0.3165467625899281,0.28915662650602403,0.45454545454545453,0.2571428571428571,0.8675213675213675,0.9012345679012346,0.9024390243902439,0.9200968523002422,0.476,0.422,0.863,0.49242424242424243,0.2916666666666667,0.5909090909090909,0.2413793103448276,0.8547297297297296,1.0,1.0,0.9294117647058824,0.476,0.365,0.9,0.49999999999999994,0.2413793103448276,0.5185185185185185,0.3448275862068966,0.9585987261146497,0.9506172839506173,0.951219512195122,0.9489795918367347,0.462,0.35,0.88,0.4594594594594594,0.24545454545454548,0.3928571428571429,0.27027027027027023,0.9584775086505191,1,2,15
0.0,0.0,0.0,0.0,1.0,0.03389830508474577,0.9876543209876543,0.9390243902439025,0.784,0.499,0.0,0.731,0.6978417266187049,0.18072289156626503,0.3181818181818182,0.2571428571428571,0.43162393162393164,0.8148148148148147,0.8170731707317074,0.7869249394673125,0.525,0.0,0.727,0.7045454545454546,0.25,0.36363636363636365,0.4827586206896552,0.38851351351351343,0.9878048780487805,0.9878048780487805,0.8258823529411765,0.551,1.0,0.789,0.6513157894736842,0.19827586206896552,0.25925925925925924,0.37931034482758624,0.4522292993630573,0.9382716049382716,0.9390243902439025,0.8520408163265307,0.557,0.5,0.798,0.6283783783783783,0.3181818181818182,0.28571428571428575,0.27027027027027023,0.5294117647058825,1,2,5
1.0,0.0,0.0,0.0,0.0,0.05084745762711865,0.6419753086419753,0.5609756097560976,0.6426666666666667,0.428,0.33,0.732,0.18705035971223022,0.5060240963855421,0.36363636363636365,0.0,0.4017094017094017,1.0,0.7439024390243902,0.7167070217917676,0.442,0.406,0.817,0.25757575757575757,0.4479166666666667,0.5,0.03448275862068966,0.3682432432432432,0.975609756097561,0.975609756097561,0.7552941176470589,0.445,0.387,0.743,0.15789473684210525,0.45689655172413796,0.5185185185185185,0.06896551724137932,0.3821656050955414,0.9876543209876543,0.9878048780487805,0.8622448979591838,0.444,0.369,0.733,0.2027027027027027,0.5909090909090909,0.6428571428571429,0.05405405405405405,0.4740484429065744,1,0,1
0.0,0.0,1.0,0.0,0.0,0.06779661016949153,0.9753086419753085,0.6341463414634146,0.6986666666666667,0.427,0.276,0.744,0.3381294964028777,0.18072289156626503,0.2727272727272727,0.1714285714285714,0.44871794871794873,0.9506172839506173,0.951219512195122,0.8668280871670703,0.446,0.389,0.788,0.5,0.20833333333333334,0.45454545454545453,0.13793103448275865,0.5574324324324323,1.0,1.0,0.8729411764705882,0.453,0.333,0.74,0.39473684210526316,0.13793103448275865,0.48148148148148145,0.3103448275862069,0.48089171974522293,0.9135802469135801,0.6219512195121951,0.7831632653061226,0.449,0.303,0.811,0.3243243243243243,0.12727272727272726,0.25,0.13513513513513511,0.46020761245674746,1,0,0
0.0,0.0,0.0,1.0,0.0,0.08474576271186442,0.8024691358024691,0.5975609756097561,0.6133333333333334,0.421,0.286,0.841,0.37410071942446044,0.09638554216867469,0.22727272727272727,0.22857142857142856,0.3675213675213675,0.7407407407407407,0.6341463414634146,0.539951573849879,0.382,0.343,0.772,0.4015151515151515,0.10416666666666667,0.22727272727272727,0.20689655172413793,0.29054054054054046,0.6341463414634146,0.6219512195121951,0.7482352941176471,0.403,0.366,0.798,0.47368421052631576,0.07758620689655173,0.25925925925925924,0.3448275862068966,0.3821656050955414,0.765432098765432,0.13414634146341464,0.40816326530612246,0.418,0.231,0.681,0.2635135135135135,0.03636363636363637,0.14285714285714288,0.13513513513513511,0.19377162629757785,0,0,0
0.0,0.0,1.0,0.0,0.0,0.1016949152542373,0.9629629629629628,0.4268292682926829,0.5546666666666668,0.374,0.194,0.8,0.26618705035971224,0.16867469879518068,0.45454545454545453,0.0857142857142857,0.24786324786324787,0.1728395061728395,0.0975609756097561,0.47215496368038745,0.411,0.417,0.737,0.25,0.17708333333333334,0.45454545454545453,0.06896551724137932,0.20945945945945943,1.0,1.0,0.7129411764705882,0.431,0.346,0.648,0.22368421052631576,0.20689655172413793,0.5185185185185185,0.13793103448275865,0.4140127388535032,0.6790123456790123,0.2682926829268293,0.5765306122448981,0.384,0.263,0.708,0.18243243243243243,0.12727272727272726,0.5714285714285715,0.05405405405405405,0.2975778546712803,0,0,0
0.0,0.0,0.0,1.0,0.0,0.11864406779661017,0.4567901234567901,0.07317073170731708,0.21066666666666667,0.554,0.0,0.675,0.18705035971223022,0.024096385542168672,0.09090909090909091,0.1714285714285714,0.17094017094017094,0.4691358024691358,0.2804878048780488,0.4019370460048427,0.528,0.0,0.741,0.30303030303030304,0.052083333333333336,0.2727272727272727,0.3103448275862069,0.2804054054054054,0.25609756097560976,0.012195121951219513,0.21882352941176472,0.603,0.0,0.5,0.13157894736842105,0.01724137931034483,0.037037037037037035,0.1724137931034483,0.12738853503184713,0.5925925925925926,0.0,0.3673469387755103,0.618,0.0,0.634,0.2432432432432432,0.02727272727272727,0.14285714285714288,0.3513513513513513,0.2387543252595156,0,0,0
0.0,0.0,0.0,0.0,1.0,0.13559322033898305,0.9012345679012346,0.3780487804878049,0.4986666666666667,0.482,0.0,0.691,0.40287769784172656,0.1325301204819277,0.40909090909090906,0.2571428571428571,0.28205128205128205,0.9753086419753085,0.6707317073170732,0.5617433414043583,0.556,0.0,0.676,0.5757575757575758,0.13541666666666669,0.2727272727272727,0.4827586206896552,0.22635135135135132,0.7804878048780488,0.6585365853658537,0.7082352941176471,0.504,0.0,0.744,0.7236842105263157,0.18103448275862072,0.18518518518518517,0.5517241379310346,0.34076433121019106,0.5802469135802468,0.5853658536585367,0.7933673469387755,0.525,0.0,0.764,0.7027027027027026,0.2,0.35714285714285715,0.4054054054054054,0.40484429065743943,0,0,2
0.0,0.0,0.0,0.0,1.0,0.15254237288135591,0.8641975308641974,0.0975609756097561,0.296,0.459,0.19,0.655,0.2302158273381295,0.07228915662650601,0.09090909090909091,0.1714285714285714,0.20085470085470086,0.9382716049382716,0.6219512195121951,0.6852300242130751,0.466,0.348,0.662,0.5378787878787878,0.19791666666666666,0.2727272727272727,0.41379310344827586,0.3851351351351351,0.8780487804878049,0.7195121951219512,0.6211764705882352,0.468,0.299,0.689,0.4013157894736842,0.18965517241379312,0.14814814814814814,0.41379310344827586,0.3184713375796178,0.9876543209876543,0.9878048780487805,0.49744897959183676,0.465,0.243,0.534,0.3851351351351351,0.13636363636363635,0.14285714285714288,0.2432432432432432,0.24913494809688583,0,0,0
0.0,0.0,0.0,1.0,0.0,0.576271186440678,0.8395061728395061,0.012195121951219513,0.30933333333333335,0.484,0.0,0.66,0.2158273381294964,0.048192771084337345,0.18181818181818182,0.0857142857142857,0.19230769230769232,0.9259259259259258,0.1951219512195122,0.49636803874092017,0.442,0.4,0.73,0.30303030303030304,0.09375,0.3181818181818182,0.10344827586206896,0.23648648648648646,0.6585365853658537,0.012195121951219513,0.40705882352941175,0.437,0.0,0.696,0.24999999999999997,0.05172413793103448,0.14814814814814814,0.10344827586206896,0.20063694267515922,0.9506172839506173,0.15853658536585366,0.7091836734693878,0.448,0.133,0.736,0.36486486486486486,0.10909090909090909,0.35714285714285715,0.1081081081081081,0.40484429065743943,0,0,0
0.0,0.0,0.0,0.0,1.0,0.7966101694915255,1.0,0.9146341463414634,0.7653333333333333,0.53,0.0,0.733,0.5323741007194245,0.2048192771084337,0.36363636363636365,0.3142857142857143,0.5085470085470085,0.8395061728395061,0.8414634146341464,0.8426150121065376,0.581,0.0,0.67,0.7045454545454546,0.25,0.45454545454545453,0.5517241379310346,0.49324324324324315,0.9878048780487805,0.9878048780487805,0.7505882352941176,0.527,0.429,0.748,0.4605263157894737,0.21551724137931036,0.3333333333333333,0.5862068965517242,0.37261146496815284,0.7901234567901234,0.7926829268292683,0.8877551020408164,0.482,0.083,0.748,0.6013513513513513,0.28181818181818186,0.35714285714285715,0.5135135135135134,0.5051903114186852,0,1,3
1.0,0.0,0.0,0.0,0.0,0.0,0.9876543209876543,0.975609756097561,0.9333333333333333,0.475,0.222,0.788,0.2805755395683453,0.7590361445783131,0.36363636363636365,0.05714285714285714,0.717948717948718,0.9506172839506173,0.951219512195122,0.8668280871670703,0.489,0.267,0.766,0.2878787878787879,0.625,0.3181818181818182,0.10344827586206896,0.7027027027027026,0.9878048780487805,0.9878048780487805,0.88,0.445,0.332,0.858,0.2697368421052631,0.6637931034482759,0.37037037037037035,0.20689655172413793,0.7961783439490446,0.4691358024691358,0.475609756097561,0.8545918367346941,0.435,0.312,0.812,0.2297297297297297,0.7181818181818183,0.32142857142857145,0.18918918918918914,0.7543252595155711,0,3,3
0.0,0.0,0.0,1.0,0.0,0.01694915254237288,0.9876543209876543,0.23170731707317074,0.6080000000000001,0.472,0.407,0.772,0.38848920863309355,0.12048192771084336,0.22727272727272727,0.14285714285714285,0.594017094017094,0.9506172839506173,0.951219512195122,0.6973365617433415,0.45,0.275,0.8,0.48484848484848486,0.13541666666666669,0.45454545454545453,0.20689655172413793,0.49999999999999994,0.8902439024390244,0.8902439024390244,0.7599999999999999,0.45,0.366,0.753,0.3684210526315789,0.18965517241379312,0.25925925925925924,0.2413793103448276,0.6114649681528662,0.5679012345679011,0.08536585365853659,0.5459183673469389,0.445,0.376,0.642,0.29729729729729726,0.09090909090909091,0.14285714285714288,0.1081081081081081,0.397923875432526,0,0,0
0.0,1.0,0.0,0.0,0.0,0.03389830508474577,1.0,1.0,0.9600000000000001,0.438,0.384,0.879,0.27338129496402874,0.38554216867469876,0.5,0.05714285714285714,0.7905982905982906,1.0,1.0,0.8958837772397095,0.458,0.383,0.809,0.2878787878787879,0.3125,0.5454545454545454,0.06896551724137932,0.5912162162162161,0.8658536585365854,0.20731707317073172,0.6188235294117647,0.407,0.364,0.756,0.15789473684210525,0.1724137931034483,0.37037037037037035,0.13793103448275865,0.3598726114649682,0.8024691358024691,0.0,0.6403061224489797,0.408,0.364,0.773,0.2162162162162162,0.2363636363636364,0.3928571428571429,0.08108108108108107,0.4359861591695502,0,0,0
1.0,0.0,0.0,0.0,0.0,0.05084745762711865,1.0,0.7926829268292683,0.8133333333333334,0.398,0.271,0.815,0.3525179856115108,0.6385542168674698,0.5909090909090909,0.05714285714285714,0.6538461538461539,1.0,1.0,0.8062953995157385,0.418,0.221,0.78,0.37121212121212127,0.8333333333333334,0.5909090909090909,0.13793103448275865,0.5439189189189189,1.0,1.0,0.8164705882352942,0.442,0.33,0.842,0.30263157894736836,0.7068965517241379,0.7037037037037036,0.13793103448275865,0.697452229299363,0.8024691358024691,0.8048780487804879,0.8571428571428572,0.457,0.316,0.823,0.31081081081081074,0.5,0.6071428571428571,0.08108108108108107,0.8166089965397925,1,2,9
0.0,0.0,0.0,1.0,0.0,0.06779661016949153,0.9876543209876543,0.45121951219512196,0.6213333333333334,0.459,0.105,0.789,0.6546762589928057,0.12048192771084336,0.18181818181818182,0.1714285714285714,0.47435897435897434,0.728395061728395,0.2682926829268293,0.6682808716707023,0.45,0.33,0.815,0.8333333333333334,0.23958333333333331,0.3181818181818182,0.13793103448275865,0.4729729729729729,0.8902439024390244,0.8902439024390244,0.8423529411764705,0.47,0.417,0.85,0.9999999999999999,0.21551724137931036,0.2222222222222222,0.13793103448275865,0.643312101910828,0.6666666666666665,0.6707317073170732,0.9515306122448981,0.448,0.372,0.824,0.8986486486486486,0.18181818181818182,0.32142857142857145,0.13513513513513511,0.8996539792387543,1,2,5
